filename,sample_bucket,category,package,take_actor,actor_height_cm,actor_gender,move_duration_frames,duration_s,content_body_position,content_type_of_movement,content_uniform_style,is_mirror,move_soma_uniform_path,move_g1_path
chefs_kiss_R_003__A263_M,bulk,Gestures,Communication,A263,168,F,466,3.8833333333333333,standing,gesture,neutral,True,soma_uniform/bvh/230310/chefs_kiss_R_003__A263_M.bvh,g1/csv/230310/chefs_kiss_R_003__A263_M.csv
chefs_kiss_R_003__A264_M,bulk,Gestures,Communication,A264,182,M,559,4.658333333333333,standing,gesture,neutral,True,soma_uniform/bvh/230310/chefs_kiss_R_003__A264_M.bvh,g1/csv/230310/chefs_kiss_R_003__A264_M.csv
chefs_kiss_R_003__A269_M,bulk,Gestures,Communication,A269,178,F,984,8.2,standing,gesture,neutral,True,soma_uniform/bvh/230314/chefs_kiss_R_003__A269_M.bvh,g1/csv/230314/chefs_kiss_R_003__A269_M.csv
chefs_kiss_R_003__A406,bulk,Gestures,Communication,A406,179,M,507,4.225,standing,gesture,neutral,False,soma_uniform/bvh/230529/chefs_kiss_R_003__A406.bvh,g1/csv/230529/chefs_kiss_R_003__A406.csv
chefs_kiss_R_004__A045,bulk,Gestures,Communication,A045,156,F,385,3.2083333333333335,standing,gesture,neutral,False,soma_uniform/bvh/221010/chefs_kiss_R_004__A045.bvh,g1/csv/221010/chefs_kiss_R_004__A045.csv
chefs_kiss_R_004__A263_M,bulk,Gestures,Communication,A263,168,F,535,4.458333333333333,standing,gesture,neutral,True,soma_uniform/bvh/230310/chefs_kiss_R_004__A263_M.bvh,g1/csv/230310/chefs_kiss_R_004__A263_M.csv
chefs_kiss_R_004__A264,bulk,Gestures,Communication,A264,182,M,523,4.358333333333333,standing,gesture,neutral,False,soma_uniform/bvh/230310/chefs_kiss_R_004__A264.bvh,g1/csv/230310/chefs_kiss_R_004__A264.csv
chefs_kiss_R_004__A264_M,bulk,Gestures,Communication,A264,182,M,523,4.358333333333333,standing,gesture,neutral,True,soma_uniform/bvh/230310/chefs_kiss_R_004__A264_M.bvh,g1/csv/230310/chefs_kiss_R_004__A264_M.csv
cigarette_pick_up_R_002__A456,crouching,Consuming,Everyday,A456,166,F,2380,19.833333333333332,"standing, croaching","standing, leaning",neutral,False,soma_uniform/bvh/231004/cigarette_pick_up_R_002__A456.bvh,g1/csv/231004/cigarette_pick_up_R_002__A456.csv
cigarette_pick_up_R_002__A456_M,crouching,Consuming,Everyday,A456,166,F,2380,19.833333333333332,"standing, croaching","standing, leaning",neutral,True,soma_uniform/bvh/231004/cigarette_pick_up_R_002__A456_M.bvh,g1/csv/231004/cigarette_pick_up_R_002__A456_M.csv
cigarette_pick_up_R_002__A457,crouching,Consuming,Everyday,A457,171,F,2077,17.308333333333334,"standing, croaching","standing, leaning",neutral,False,soma_uniform/bvh/231004/cigarette_pick_up_R_002__A457.bvh,g1/csv/231004/cigarette_pick_up_R_002__A457.csv
cigarette_pick_up_R_002__A457_M,crouching,Consuming,Everyday,A457,171,F,2077,17.308333333333334,"standing, croaching","standing, leaning",neutral,True,soma_uniform/bvh/231004/cigarette_pick_up_R_002__A457_M.bvh,g1/csv/231004/cigarette_pick_up_R_002__A457_M.csv
cigarette_pick_up_R_002__A458,crouching,Consuming,Everyday,A458,180,M,2141,17.841666666666665,"standing, croaching","standing, leaning",neutral,False,soma_uniform/bvh/231004/cigarette_pick_up_R_002__A458.bvh,g1/csv/231004/cigarette_pick_up_R_002__A458.csv
cigarette_pick_up_R_002__A458_M,crouching,Consuming,Everyday,A458,180,M,2141,17.841666666666665,"standing, croaching","standing, leaning",neutral,True,soma_uniform/bvh/231004/cigarette_pick_up_R_002__A458_M.bvh,g1/csv/231004/cigarette_pick_up_R_002__A458_M.csv
cigarette_pick_up_R_002__A459,crouching,Consuming,Everyday,A459,182,M,1980,16.5,"standing, croaching","standing, leaning",neutral,False,soma_uniform/bvh/231004/cigarette_pick_up_R_002__A459.bvh,g1/csv/231004/cigarette_pick_up_R_002__A459.csv
cigarette_pick_up_R_002__A459_M,crouching,Consuming,Everyday,A459,182,M,1980,16.5,"standing, croaching","standing, leaning",neutral,True,soma_uniform/bvh/231004/cigarette_pick_up_R_002__A459_M.bvh,g1/csv/231004/cigarette_pick_up_R_002__A459_M.csv
clap_enthusiastic_001__A034,bulk,Communication,Communication,A034,183,F,731,6.091666666666667,standing,gesture,neutral,False,soma_uniform/bvh/220721/clap_enthusiastic_001__A034.bvh,g1/csv/220721/clap_enthusiastic_001__A034.csv
clap_enthusiastic_001__A037_M,bulk,Communication,Communication,A037,155,F,880,7.333333333333333,standing,gesture,neutral,True,soma_uniform/bvh/220727/clap_enthusiastic_001__A037_M.bvh,g1/csv/220727/clap_enthusiastic_001__A037_M.csv
clap_enthusiastic_001__A039,bulk,Communication,Communication,A039,188,M,697,5.808333333333334,standing,gesture,neutral,False,soma_uniform/bvh/220727/clap_enthusiastic_001__A039.bvh,g1/csv/220727/clap_enthusiastic_001__A039.csv
clap_enthusiastic_001__A050,bulk,Communication,Communication,A050,182,F,839,6.991666666666666,standing,gesture,neutral,False,soma_uniform/bvh/221011/clap_enthusiastic_001__A050.bvh,g1/csv/221011/clap_enthusiastic_001__A050.csv
clap_enthusiastic_001__A052,bulk,Communication,Communication,A052,169,M,782,6.516666666666667,standing,gesture,neutral,False,soma_uniform/bvh/221011/clap_enthusiastic_001__A052.bvh,g1/csv/221011/clap_enthusiastic_001__A052.csv
clap_enthusiastic_001__A053_M,bulk,Communication,Communication,A053,151,F,721,6.008333333333334,standing,gesture,neutral,True,soma_uniform/bvh/221012/clap_enthusiastic_001__A053_M.bvh,g1/csv/221012/clap_enthusiastic_001__A053_M.csv
clap_enthusiastic_001__A071,bulk,Communication,Communication,A071,159,F,1174,9.783333333333333,standing,gesture,neutral,False,soma_uniform/bvh/221118/clap_enthusiastic_001__A071.bvh,g1/csv/221118/clap_enthusiastic_001__A071.csv
clap_enthusiastic_001__A098_M,bulk,Communication,Communication,A098,168,F,898,7.483333333333333,standing,gesture,neutral,True,soma_uniform/bvh/230103/clap_enthusiastic_001__A098_M.bvh,g1/csv/230103/clap_enthusiastic_001__A098_M.csv
clap_enthusiastic_001__A119,bulk,Communication,Communication,A119,181,M,809,6.741666666666666,standing,gesture,neutral,False,soma_uniform/bvh/230112/clap_enthusiastic_001__A119.bvh,g1/csv/230112/clap_enthusiastic_001__A119.csv
clap_enthusiastic_001__A238_M,bulk,Communication,Communication,A238,183,M,882,7.35,standing,gesture,neutral,True,soma_uniform/bvh/230302/clap_enthusiastic_001__A238_M.bvh,g1/csv/230302/clap_enthusiastic_001__A238_M.csv
clap_enthusiastic_002__A040_M,bulk,Communication,Communication,A040,164,M,502,4.183333333333334,standing,gesture,neutral,True,soma_uniform/bvh/220727/clap_enthusiastic_002__A040_M.bvh,g1/csv/220727/clap_enthusiastic_002__A040_M.csv
clap_enthusiastic_002__A044_M,bulk,Communication,Communication,A044,167,M,972,8.1,standing,gesture,neutral,True,soma_uniform/bvh/220728/clap_enthusiastic_002__A044_M.bvh,g1/csv/220728/clap_enthusiastic_002__A044_M.csv
clap_enthusiastic_002__A049,bulk,Communication,Communication,A049,156,F,607,5.058333333333334,standing,gesture,neutral,False,soma_uniform/bvh/221011/clap_enthusiastic_002__A049.bvh,g1/csv/221011/clap_enthusiastic_002__A049.csv
clap_enthusiastic_002__A063_M,bulk,Communication,Communication,A063,191,M,1080,9.0,standing,gesture,neutral,True,soma_uniform/bvh/221116/clap_enthusiastic_002__A063_M.bvh,g1/csv/221116/clap_enthusiastic_002__A063_M.csv
clap_enthusiastic_002__A116,bulk,Communication,Communication,A116,174,F,849,7.075,standing,gesture,neutral,False,soma_uniform/bvh/230112/clap_enthusiastic_002__A116.bvh,g1/csv/230112/clap_enthusiastic_002__A116.csv
clap_enthusiastic_002__A236,bulk,Communication,Communication,A236,182,M,937,7.808333333333334,standing,gesture,neutral,False,soma_uniform/bvh/230302/clap_enthusiastic_002__A236.bvh,g1/csv/230302/clap_enthusiastic_002__A236.csv
clap_enthusiastic_002__A405,bulk,Communication,Communication,A405,169,F,976,8.133333333333333,standing,gesture,neutral,False,soma_uniform/bvh/230529/clap_enthusiastic_002__A405.bvh,g1/csv/230529/clap_enthusiastic_002__A405.csv
clap_enthusiastic_003__A035,bulk,Communication,Communication,A035,198,M,734,6.116666666666666,standing,gesture,neutral,False,soma_uniform/bvh/220721/clap_enthusiastic_003__A035.bvh,g1/csv/220721/clap_enthusiastic_003__A035.csv
clap_enthusiastic_003__A047,bulk,Communication,Communication,A047,189,M,806,6.716666666666667,standing,gesture,neutral,False,soma_uniform/bvh/221010/clap_enthusiastic_003__A047.bvh,g1/csv/221010/clap_enthusiastic_003__A047.csv
clap_enthusiastic_003__A235_M,bulk,Communication,Communication,A235,174,F,839,6.991666666666666,standing,gesture,neutral,True,soma_uniform/bvh/230302/clap_enthusiastic_003__A235_M.bvh,g1/csv/230302/clap_enthusiastic_003__A235_M.csv
clap_enthusiastic_003__A260,bulk,Communication,Communication,A260,182,M,816,6.8,standing,gesture,neutral,False,soma_uniform/bvh/230309/clap_enthusiastic_003__A260.bvh,g1/csv/230309/clap_enthusiastic_003__A260.csv
clap_enthusiastic_004__A097_M,bulk,Communication,Communication,A097,169,F,671,5.591666666666667,standing,gesture,neutral,True,soma_uniform/bvh/230103/clap_enthusiastic_004__A097_M.bvh,g1/csv/230103/clap_enthusiastic_004__A097_M.csv
clap_enthusiastic_004__A121_M,bulk,Communication,Communication,A121,169,F,1294,10.783333333333333,standing,gesture,neutral,True,soma_uniform/bvh/230118/clap_enthusiastic_004__A121_M.bvh,g1/csv/230118/clap_enthusiastic_004__A121_M.csv
clap_enthusiastic_004__A261,bulk,Communication,Communication,A261,168,F,1746,14.55,standing,gesture,neutral,False,soma_uniform/bvh/230309/clap_enthusiastic_004__A261.bvh,g1/csv/230309/clap_enthusiastic_004__A261.csv
clap_forced_001__A033,bulk,Communication,Communication,A033,160,M,941,7.841666666666667,standing,gesture,neutral,False,soma_uniform/bvh/220721/clap_forced_001__A033.bvh,g1/csv/220721/clap_forced_001__A033.csv
clap_forced_001__A040_M,bulk,Communication,Communication,A040,164,M,734,6.116666666666666,standing,gesture,neutral,True,soma_uniform/bvh/220727/clap_forced_001__A040_M.bvh,g1/csv/220727/clap_forced_001__A040_M.csv
clap_forced_001__A046,bulk,Communication,Communication,A046,181,F,1577,13.141666666666667,standing,gesture,neutral,False,soma_uniform/bvh/221010/clap_forced_001__A046.bvh,g1/csv/221010/clap_forced_001__A046.csv
clap_forced_001__A055_M,bulk,Communication,Communication,A055,188,M,1010,8.416666666666666,standing,gesture,neutral,True,soma_uniform/bvh/221012/clap_forced_001__A055_M.bvh,g1/csv/221012/clap_forced_001__A055_M.csv
clap_forced_001__A061,bulk,Communication,Communication,A061,157,M,1442,12.016666666666667,standing,gesture,neutral,False,soma_uniform/bvh/221115/clap_forced_001__A061.bvh,g1/csv/221115/clap_forced_001__A061.csv
clap_forced_001__A067,bulk,Communication,Communication,A067,190,M,1375,11.458333333333334,standing,gesture,neutral,False,soma_uniform/bvh/221117/clap_forced_001__A067.bvh,g1/csv/221117/clap_forced_001__A067.csv
clap_forced_001__A097,bulk,Communication,Communication,A097,169,F,1059,8.825,standing,gesture,neutral,False,soma_uniform/bvh/230103/clap_forced_001__A097.bvh,g1/csv/230103/clap_forced_001__A097.csv
clap_forced_001__A101_M,bulk,Communication,Communication,A101,177,M,936,7.8,standing,gesture,neutral,True,soma_uniform/bvh/230103/clap_forced_001__A101_M.bvh,g1/csv/230103/clap_forced_001__A101_M.csv
clap_forced_001__A120,bulk,Communication,Communication,A120,183,M,1790,14.916666666666666,standing,gesture,neutral,False,soma_uniform/bvh/230118/clap_forced_001__A120.bvh,g1/csv/230118/clap_forced_001__A120.csv
clap_forced_001__A124_M,bulk,Communication,Communication,A124,175,F,1980,16.5,standing,gesture,neutral,True,soma_uniform/bvh/230118/clap_forced_001__A124_M.bvh,g1/csv/230118/clap_forced_001__A124_M.csv
clap_forced_001__A237_M,bulk,Communication,Communication,A237,187,M,864,7.2,standing,gesture,neutral,True,soma_uniform/bvh/230302/clap_forced_001__A237_M.bvh,g1/csv/230302/clap_forced_001__A237_M.csv
clap_forced_001__A271_M,bulk,Communication,Communication,A271,183,M,1834,15.283333333333333,standing,gesture,neutral,True,soma_uniform/bvh/230314/clap_forced_001__A271_M.bvh,g1/csv/230314/clap_forced_001__A271_M.csv
clap_forced_001__A406,bulk,Communication,Communication,A406,179,M,1877,15.641666666666667,standing,gesture,neutral,False,soma_uniform/bvh/230529/clap_forced_001__A406.bvh,g1/csv/230529/clap_forced_001__A406.csv
clap_forced_002__A047_M,bulk,Communication,Communication,A047,189,M,1038,8.65,standing,gesture,neutral,True,soma_uniform/bvh/221010/clap_forced_002__A047_M.bvh,g1/csv/221010/clap_forced_002__A047_M.csv
clap_forced_002__A049,bulk,Communication,Communication,A049,156,F,1019,8.491666666666667,standing,gesture,neutral,False,soma_uniform/bvh/221011/clap_forced_002__A049.bvh,g1/csv/221011/clap_forced_002__A049.csv
clap_forced_002__A053_M,bulk,Communication,Communication,A053,151,F,1172,9.766666666666667,standing,gesture,neutral,True,soma_uniform/bvh/221012/clap_forced_002__A053_M.bvh,g1/csv/221012/clap_forced_002__A053_M.csv
clap_forced_002__A061,bulk,Communication,Communication,A061,157,M,1312,10.933333333333334,standing,gesture,neutral,False,soma_uniform/bvh/221115/clap_forced_002__A061.bvh,g1/csv/221115/clap_forced_002__A061.csv
clap_forced_002__A235_M,bulk,Communication,Communication,A235,174,F,871,7.258333333333334,standing,gesture,neutral,True,soma_uniform/bvh/230302/clap_forced_002__A235_M.bvh,g1/csv/230302/clap_forced_002__A235_M.csv
clap_forced_003__A031,bulk,Communication,Communication,A031,192,M,939,7.825,standing,gesture,neutral,False,soma_uniform/bvh/220720/clap_forced_003__A031.bvh,g1/csv/220720/clap_forced_003__A031.csv
clap_forced_003__A032,bulk,Communication,Communication,A032,166,M,452,3.7666666666666666,standing,gesture,neutral,False,soma_uniform/bvh/220720/clap_forced_003__A032.bvh,g1/csv/220720/clap_forced_003__A032.csv
clap_forced_003__A035_M,bulk,Communication,Communication,A035,198,M,1000,8.333333333333334,standing,gesture,neutral,True,soma_uniform/bvh/220721/clap_forced_003__A035_M.bvh,g1/csv/220721/clap_forced_003__A035_M.csv
clap_forced_003__A036_M,bulk,Communication,Communication,A036,150,F,953,7.941666666666666,standing,gesture,neutral,True,soma_uniform/bvh/220721/clap_forced_003__A036_M.bvh,g1/csv/220721/clap_forced_003__A036_M.csv
clap_forced_003__A048_M,bulk,Communication,Communication,A048,166,M,1377,11.475,standing,gesture,neutral,True,soma_uniform/bvh/221010/clap_forced_003__A048_M.bvh,g1/csv/221010/clap_forced_003__A048_M.csv
clap_forced_003__A049,bulk,Communication,Communication,A049,156,F,1490,12.416666666666666,standing,gesture,neutral,False,soma_uniform/bvh/221011/clap_forced_003__A049.bvh,g1/csv/221011/clap_forced_003__A049.csv
clap_forced_003__A054_M,bulk,Communication,Communication,A054,179,F,1069,8.908333333333333,standing,gesture,neutral,True,soma_uniform/bvh/221012/clap_forced_003__A054_M.bvh,g1/csv/221012/clap_forced_003__A054_M.csv
clap_forced_003__A056,bulk,Communication,Communication,A056,169,M,1147,9.558333333333334,standing,gesture,neutral,False,soma_uniform/bvh/221012/clap_forced_003__A056.bvh,g1/csv/221012/clap_forced_003__A056.csv
clap_forced_003__A065,bulk,Communication,Communication,A065,153,F,1186,9.883333333333333,standing,gesture,neutral,False,soma_uniform/bvh/221117/clap_forced_003__A065.bvh,g1/csv/221117/clap_forced_003__A065.csv
clap_forced_003__A068_M,bulk,Communication,Communication,A068,164,M,1140,9.5,standing,gesture,neutral,True,soma_uniform/bvh/221117/clap_forced_003__A068_M.bvh,g1/csv/221117/clap_forced_003__A068_M.csv
clap_forced_003__A097,bulk,Communication,Communication,A097,169,F,1049,8.741666666666667,standing,gesture,neutral,False,soma_uniform/bvh/230103/clap_forced_003__A097.bvh,g1/csv/230103/clap_forced_003__A097.csv
clap_forced_003__A116_M,bulk,Communication,Communication,A116,174,F,1078,8.983333333333333,standing,gesture,neutral,True,soma_uniform/bvh/230112/clap_forced_003__A116_M.bvh,g1/csv/230112/clap_forced_003__A116_M.csv
clap_forced_003__A270,bulk,Communication,Communication,A270,174,M,2429,20.241666666666667,standing,gesture,neutral,False,soma_uniform/bvh/230314/clap_forced_003__A270.bvh,g1/csv/230314/clap_forced_003__A270.csv
clap_forced_003__A407,bulk,Communication,Communication,A407,179,M,2029,16.908333333333335,standing,gesture,neutral,False,soma_uniform/bvh/230529/clap_forced_003__A407.bvh,g1/csv/230529/clap_forced_003__A407.csv
clap_walk_180_ff_sit_down_R_001__A493,sitting_furniture,Complex Actions,Locomotion,A493,170,F,954,7.95,"standing, sitting","walking, sitting, clapping",neutral,False,soma_uniform/bvh/231024/clap_walk_180_ff_sit_down_R_001__A493.bvh,g1/csv/231024/clap_walk_180_ff_sit_down_R_001__A493.csv
clap_walk_180_ff_sit_down_R_001__A495,bulk,Complex Actions,Locomotion,A495,180,M,719,5.991666666666666,"standing, sitting","walking, sitting, clapping",neutral,False,soma_uniform/bvh/231024/clap_walk_180_ff_sit_down_R_001__A495.bvh,g1/csv/231024/clap_walk_180_ff_sit_down_R_001__A495.csv
clap_walk_180_ff_sit_down_R_001__A495_M,sitting_furniture,Complex Actions,Locomotion,A495,180,M,719,5.991666666666666,"standing, sitting","walking, sitting, clapping",neutral,True,soma_uniform/bvh/231024/clap_walk_180_ff_sit_down_R_001__A495_M.bvh,g1/csv/231024/clap_walk_180_ff_sit_down_R_001__A495_M.csv
clean_up_after_dog_R_001__A492,bulk,Unusual Locomotion,Everyday,A492,170,F,3183,26.525,"standing, leaning","walking, cleaning",neutral,False,soma_uniform/bvh/231024/clean_up_after_dog_R_001__A492.bvh,g1/csv/231024/clean_up_after_dog_R_001__A492.csv
clean_up_after_dog_R_001__A492_M,bulk,Unusual Locomotion,Everyday,A492,170,F,3183,26.525,"standing, leaning","walking, cleaning",neutral,True,soma_uniform/bvh/231024/clean_up_after_dog_R_001__A492_M.bvh,g1/csv/231024/clean_up_after_dog_R_001__A492_M.csv
clean_up_after_dog_R_001__A493,bulk,Unusual Locomotion,Everyday,A493,170,F,3183,26.525,"standing, leaning","walking, cleaning",neutral,False,soma_uniform/bvh/231024/clean_up_after_dog_R_001__A493.bvh,g1/csv/231024/clean_up_after_dog_R_001__A493.csv
clean_up_after_dog_R_001__A493_M,bulk,Unusual Locomotion,Everyday,A493,170,F,3183,26.525,"standing, leaning","walking, cleaning",neutral,True,soma_uniform/bvh/231024/clean_up_after_dog_R_001__A493_M.bvh,g1/csv/231024/clean_up_after_dog_R_001__A493_M.csv
clean_up_after_dog_R_001__A494,bulk,Unusual Locomotion,Everyday,A494,180,M,3183,26.525,"standing, leaning","walking, cleaning",neutral,False,soma_uniform/bvh/231024/clean_up_after_dog_R_001__A494.bvh,g1/csv/231024/clean_up_after_dog_R_001__A494.csv
clean_up_after_dog_R_001__A494_M,bulk,Unusual Locomotion,Everyday,A494,180,M,3183,26.525,"standing, leaning","walking, cleaning",neutral,True,soma_uniform/bvh/231024/clean_up_after_dog_R_001__A494_M.bvh,g1/csv/231024/clean_up_after_dog_R_001__A494_M.csv
clean_up_after_dog_R_001__A495,bulk,Unusual Locomotion,Everyday,A495,180,M,3183,26.525,"standing, leaning","walking, cleaning",neutral,False,soma_uniform/bvh/231024/clean_up_after_dog_R_001__A495.bvh,g1/csv/231024/clean_up_after_dog_R_001__A495.csv
clean_up_after_dog_R_001__A495_M,bulk,Unusual Locomotion,Everyday,A495,180,M,3183,26.525,"standing, leaning","walking, cleaning",neutral,True,soma_uniform/bvh/231024/clean_up_after_dog_R_001__A495_M.bvh,g1/csv/231024/clean_up_after_dog_R_001__A495_M.csv
clean_up_after_dog_R_002__A494_M,bulk,Gestures,Communication,A494,180,M,1142,9.516666666666667,"standing, dancing","standing, dancing",neutral,True,soma_uniform/bvh/231024/clean_up_after_dog_R_002__A494_M.bvh,g1/csv/231024/clean_up_after_dog_R_002__A494_M.csv
clean_up_after_dog_R_002__A495_M,bulk,Gestures,Communication,A495,180,M,1466,12.216666666666667,"standing, dancing","standing, dancing",neutral,True,soma_uniform/bvh/231024/clean_up_after_dog_R_002__A495_M.bvh,g1/csv/231024/clean_up_after_dog_R_002__A495_M.csv
